Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202200007880;4;SAINT MERRY (RUE);0;;2;0;1;1;0;0;1;; -1;1;0;1;30
202200007882;3;CORNICHE (ROUTE DE LA)  CD21;0;;2;2;0;2;8;200;3;; -1;1;0;1;50
202200007883;3;MARLIOZ AVENUE DE;0;;2;2;2;1;31;550;1;; -1;1;0;1;50
202200007893;4;GUERIN (DU DOCTEUR CAMILLE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200007899;4;ROND POINT  PONT FOUCHARD;0;;2;2;2;1;0;0;1;; -1;1;2;1;50
202200007908;3;CLAYE  (RUE DE  );0;;1;2;0;1;7;58;2;; -1;2;5;1;50
202200007909;7;RTE D ESPAGNE;0;;3;3;3;1;1;950;1;; -1;1;9;1;50
202200007916;4;DEBRONS (RUE LOUIS);0;;1;1;0;2;(1);(1);2;; -1;1;0;1;50
202200007919;4;BIE MOULIE;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202200007928;4;PIERRE BROSSOLETTE (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200007929;3;FURNES - ROUTE;0;;2;3;1;1;1;0;1;; -1;1;2;1;50
202200007938;4;ROUTE DE VANNES;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200007942;4;HOPITAL (BOULEVARD DE L');0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200007946;4;PIERRE MENDES FRANCE;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200007959;4;RUE BRANCION;0;;2;2;2;1;(1);(1);1;; -1;1;-1;5;30
202200007963;4;BOULEVARD DE REUILLY;0;;-1;2;2;1;(1);(1);1;; -1;1;0;5;30
202200007967;4;AVENUE PHILIPPE AUGUSTE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200007973;4;AVENUE DE WAGRAM;0;;2;0;1;2;(1);(1);1;; -1;1;-1;5;30
202200007986;4;JULES FERRY (R);0;;2;2;0;1;0;1;1;; -1;1;0;1;50
202200007987;4;COLONEL PIDDINGTON;0;;2;2;0;2;0;1;2;; -1;1;0;1;50
202200007996;3;ROUGET DE L'ISLE (BOULEVARD);0;;2;2;0;1;0;1;1;; -1;1;9;1;30
202200008005;3;19;0;;2;4;0;1;0;0;1;; -1;1;0;1;50
202200008006;4;RUE CAMBRONNE;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;30
202200008011;3;910;0;;3;4;0;1;(1);(1);1;; -1;1;0;1;50
202200008025;4;RUE DE RIVOLI;0;;2;4;1;1;(1);(1);1;; -1;1;-1;5;30
202200008076;3;28;0;;2;2;0;2;4;466;2;;4;2;0;1;50
202200008081;3;56;0;;2;2;0;4;5;0;1;; -1;1;0;1;80
202200008086;3;650;0;D;2;2;0;1;69;172;2;; -1;1;5;1;80
202200008089;3;392;-1;A;2;2;0;1;1;110;3;; -1;1;0;1;80
202200008091;3;362;0;D;2;2;0;2;2;100;2;; -1;9;0;1;90
202200008135;4;;-1;;2;2;0;2;(1);(1);1;;4;1;0;1;50
202200008141;3;732;0;D;2;2;0;1;18;326;1;; -1;1;0;1;80
202200008165;3;;-1;;2;2;0;1;26;678;1;;4;1;0;1;50
202200008190;4;JEANNE D'ARC                        (R );0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200008202;4;;0;;2;4;1;1;(1);(1);1;; -1;2;0;1;30
202200008221;4;MORIERES (Route de );0;;2;3;0;1;0;1;1;; -1;1;5;1;50
202200008225;4;GENEVE (RUE DE);0;;-1;1;0;1;10;0;1;; -1;1;9;1;50
202200008237;4;LAIGNE RUE DE N° IMP 229 A 385;0;;2;2;0;1;0;0;1;; -1;2;5;1;50
202200008239;4;;0;;2;2;0;2;(1);(1);1;; -1;2;0;1;50
202200008247;4;AVENUE DE LA RESISTANCE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200008251;4;CARTERET(BOULEVARD);0;;2;2;1;1;(1);(1);2;; -1;1;0;1;50
202200008258;7;GRENOBLE (DE)  -  RN 6              (RO);0;;1;2;2;1;53;900;1;; -1;2;9;6;50
202200008266;3;FOCH MARECHAL (RUE);0;;2;2;1;1;23;920;1;; -1;1;0;5;50
202200008274;3;GRAND JARDIN (RUE DU);0;;2;2;1;1;0;260;2;; -1;1;0;1;50
202200008275;4;MOUEZY (AVENUE MONSEIGNEUR);0;;2;2;0;1;(1);(1);2;; -1;1;0;2;50
202200008279;4;RUE DU PAS SAINT- GEORGES;0;;1;1;0;1;(1);(1);1;; -1;2;0;1;30
202200008293;7;GENERAL METMAN;0;;2;3;0;1;0;0;1;; -1;2;0;5;50
202200008296;3;FORT BLOQUE (RUE DU);0;;2;2;0;1;4;600;1;; -1;2;5;1;30
202200008297;4;LIEUTAUD (COURS);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200008301;3;SAINT HILAIRE -ROUTE DE-;0;;2;0;0;1;(1);(1);1;; -1;1;0;1;50
202200008305;4;EUROPE (AVENUE DE L');0;;1;1;0;1;(1);(1);2;; -1;2;0;1;50
202200008328;4;AVENUE DE SAINT OUEN;0;;2;8;2;2;(1);(1);1;; -1;1;-1;5;30
202200008330;4;BOULEVARD EXELMANS;0;;-1; -1;1;1;(1);(1);1;; -1;1;0;1;30
202200008337;4;RUE DE L ESPERANCE;0;;1;1;1;2;(1);(1);1;; -1;1;-1;5;30
202200008339;4;RUE DE PICPUS;0;;-1;2;2;1;(1);(1);1;; -1;1;0;1;30
202200008355;4;DOCTEUR SCHAPIRA (RUE);0;;1;1;1;1;1;0;1;; -1;1;0;4;50
202200008365;3;106;0;;2;4;1;1;0;0;1;; -1;1;0;5;50
202200008367;3;STALINGRAD (AV DE);0;;2;2;0;1;0;0;2;; -1;2;0;1;30
202200008392;3;118;-1;;2;2;0;2;14;456;1;; -1;1;0;1;50
202200008394;3;77;0;;2;2;0;1;6;730;3;; -1;1;0;1;80
202200008423;4;;-1;;3;2;0;1;(1);(1);4;;6,7;1;0;1;50
202200008435;3;AUGUSTE BUCK (RUE);0;;2;2;0;1;20;748;1;; -1;1;0;1;50
202200008445;4;RUE DE LA CHAPELLE;0;;1;1;0;1;(1);(1);1;; -1;2;0;1;30
202200008449;4;RUE DU PERE CORENTIN;0;;1;3;0;1;(1);(1);1;; -1;1;0;1;30
202200008454;4;RUE LA FAYETTE;0;;2;4;1;1;(1);(1);1;; -1;2;0;5;30
202200008456;4;AVENUE DE SEGUR;0;;2;1;0;2;(1);(1);1;; -1;1;0;1;30
202200008503;3;973;-1;A;2;2;0;1;1;800;1;; -1;1;0;1;80
202200008557;4;RENE CHAR;0;;2;3;0;1;0;0;1;; -1;1;0;1;50
202200008558;3;Rond Point Combattants d'Afrique du Nord;0;;2;2;0;1;31;517;2;; -1;1;0;1;50
202200008571;4;LICES;0;;2;2;1;1;1;0;1;; -1;1;0;5;30
202200008573;4;CHENOISE (RUE);0;;1;10;0;1;(1);(1);1;; -1;1;0;1;50
202200008578;4;AVE DE BEUTRE;0;;2;2;2;1;(1);(1);1;; -1;1;0;1;50
202200008590;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200008603;4;PLACE DE LA CONCORDE;0;;2;8;1;1;(1);(1);1;; -1;1;-1;5;50
202200008609;4;CAPITAINE ROLAND DEPLANQUE (R DU);0;;2;1;0;1;0;0;1;; -1;1;0;1;30
202200008621;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200008630;4;AVENUE LEDRU ROLLIN;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200008631;4;AVENUE DE MARIGNY;0;;2;3;3;1;(1);(1);1;; -1;1;0;1;30
202200008632;4;RUE DE RIVOLI;0;;2;5;1;1;(1);(1);1;; -1;1;0;5;30
202200008633;4;BOULEVARD DE SEBASTOPOL;0;;2;5;1;1;(1);(1);1;; -1;1;0;5;30
202200008650;3;989;0;;2;2;0;1;0;0;1;; -1;1;5;1;50
202200008652;3;2;0;;2;3;0;2;0;0;2;; -1;1;0;1;50
202200008654;3;4;0;;2;2;0;2;14;100;1;; -1;1;0;1;50
202200008655;4;;-1;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202200008672;3;39;-1;;2;2;0;1;11;490;1;; -1;1;0;1;90
202200008684;3;131;-1;;2;2;0;2;21;31;1;; -1;1;0;1;80
202200008694;2;10;-1;;2;2;0;1;125;200;1;; -1;1;0;1;80
202200008696;3;203;0;D;2;2;0;2;4;150;1;; -1;1;0;1;80
202200008708;4;MONTEGUT (CHEMIN DE);0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
202200008715;4;GAMBETTA                            (CO);0;;1;2;3;1;(1);(1);1;; -1;1;0;6;50
202200008718;3;STEPHANOPOLI NICEPHORE  DE COMENE BD;0;;-1;1;0;1;8;730;1;; -1;1;0;1;50
202200008724;3;DE L'HERMITERIE (RUE);0;;2;2;0;1;2;150;1;; -1;1;0;1;50
202200008726;4;TALMONT (AVENUE DE);0;;-1;2;0;1;(1);(1);1;; -1;1;0;4;50
202200008730;4;MIRAUMONT (RUE);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200008738;4;;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200008740;4;ALLEES DE MORLAAS DES;0;;1;2;2;1;0;0;2;; -1;1;0;5;50
202200008746;7;FUSILLES RUE DES DU N°116 A FIN;0;;2;2;1;1;(1);(1);1;; -1;1;5;1;50
202200008757;3;COUBON (AVENUE DE);0;;2;3;0;1;0;268;1;; -1;1;0;1;50
202200008758;4;CHATEAUDUN (AVENUE DE);0;;2;2;1;1;(1);(1);1;; -1;1;0;5;50
202200008785;4;BOULEVARD SAINT MARCEL;0;;2;6;0;1;(1);(1);1;; -1;1;0;1;30
202200008787;4;RUE LA FAYETTE;0;;1;1;1;2;(1);(1);1;; -1;1;8;5;30
202200008792;4;BOULEVARD SAINT DENIS;0;;2;4;3;1;(1);(1);1;; -1;1;0;1;30
202200008794;3;JULES GUESDE (QU);0;;1;2;0;1;1;0;3;; -1;1;2;1;50
202200008797;4;ANGLAIS (PROM DES);0;;1;1;0;1;0;0;4;; -1;1;0;1;30
202200008825;4;AVENUE DE FLANDRE;0;;1;1;1;1;(1);(1);1;; -1;1;0;5;30
202200008831;4;BOULEVARD BERTHIER;0;;2;4;1;1;(1);(1);1;; -1;2;0;5;50
202200008838;4;BERTHELOT                           (AV);0;;1;3;3;2;(1);(1);1;; -1;1;0;4;50
202200008840;4;RUE DE VAUGIRARD;0;;1;1;1;1;(1);(1);1;; -1;1;9;1;30
202200008857;4;PLACE SAINT AUGUSTIN;0;;1;0;1;1;(1);(1);1;; -1;1;0;5;30
202200008858;4;COTY RUE RENE;0;;-1;2;0;1;(1);0;1;; -1;1;0;1;50
202200008864;4;RUE DU TEMPLE;0;;1;6;0;1;(1);(1);1;; -1;2;0;5;30
202200008874;3;DE GAULLE (AV) GILLY A WINNEDEN;0;;1;1;0;1;23;420;2;; -1;1;5;1;50
202200008884;3;LOURDES (AVENUE DE);0;;2;2;0;1;1;160;1;; -1;1;0;1;50
202200008888;4;CAVALIERS (PLAGE DES);0;;2;1;1;1;0;0;1;; -1;1;0;1;50
202200008896;7;CARNOT SADI RUE;0;;2;5;2;1;(1);(1);2;; -1;1;0;1;50
202200008897;3;;0;;-1;2;0;1;0;0;1;; -1;2;0;1;50
202200008899;3;MARQUETTE (ROUTE DE);0;;3;2;0;4;(1);(1);1;; -1;1;0;1;50
202200008901;4;BATAILLE (QUAI DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200008902;3;181;0;;3;4;1;1;0;0;1;; -1;2;0;1;50
202200008908;4;SENTELLE (RUE DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200008917;3;2089;-1;;2;3;0;2;66;550;3;; -1;1;0;1;70
202200008920;4;4;-1;;2;2;0;1;(1);(1);1;; -1;2;0;4;50
202200008934;4;VICQUES (RUE DE);0;;-1;2;0;1;0;0;1;; -1;1;9;1;30
202200008956;4;LECLERC (PLACE GENERAL);0;;1;1;0;1;0;0;3;; -1;1;9;1;30
202200008966;4;DUMAITRE (RUE JEAN);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200008985;4;MALAKOFF;0;;2;2;1;2;(1);(1);1;; -1;1;2;1;50
202200008997;4;TONNER (AVENUE FRANCIS);0;;2;2;3;1;(1);(1);1;; -1;1;0;1;30
202200009008;4;ROND POINT ROSE DES VENTS;0;;1;2;0;1;0;0;3;; -1;1;0;1;30
202200009024;4;BOULEVARD PEREIRE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200009028;4;PLACE DU MARECHAL DE LATTRE DE TASSIGNY;0;;-1;1;1;1;(1);(1);1;; -1;1;0;5;30
202200009029;3;6;-1;;2;2;0;2;39;333;2;; -1;1;0;1;50
202200009045;7;CD46A (DE PICHAURIS A GRÉASQUE);0;;2;2;1;2;21;0;4;; -1;1;0;1;50
202200009047;4;RUE SAINT YVES;0;;1;2;2;3;(1);(1);3;; -1;1;0;5;30
202200009058;4;RUE DU COMMANDANT RENE MOUCHOTTE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200009071;4;BOULEVARD DE LA BASTILLE;0;;1;2;1;1;(1);(1);1;; -1;1;0;5;30
202200009089;4;RUE DE CHATEAUDUN;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;30
202200009114;4;RUE DES ARCHIVES;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200009119;4;PONT ROYAL;0;;1;2;0;1;(1);(1);1;; -1;1;2;1;30
202200009123;4;RUE DU VERTBOIS;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200009130;4;307;-1;D;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200009133;3;STALINGRAD (BD DE);0;;2;0;1;1;0;0;1;; -1;1;0;5;20
202200009140;4;LAENNEC ( BD );0;;2;2;1;1;(1);(1);2;; -1;2;5;5;30
202200009144;4;BOULEVARD SAINT GERMAIN;0;;1;4;0;1;(1);(1);1;; -1;1;0;1;30
202200009147;4;GAMBETTA                            (CO);0;;1;2;3;1;(1);(1);1;; -1;1;9;5;50
202200009150;4;AVENUE DE LA PORTE DE VINCENNES;0;;2;6;1;1;(1);(1);1;; -1;1;-1;5;50
202200009153;4;GRAND MONTREJEAU;0;;2;3;3;1;(1);(1);1;; -1;1;0;6;20
202200009159;4;GABRIEL PERI (R);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202200009173;4;JULES COURMONT                      (QU);0;;2;6;2;1;(1);(1);1;; -1;1;0;5;50
202200009175;4;RUE DES MORILLONS;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200009185;3;SEINE (QUAI DE);0;;-1;0;0;2;0;1;1;; -1;1;0;1;50
202200009192;4;AVENUE DE CHOISY;0;;2;3;0;1;(1);(1);1;; -1;1;0;1;30
202200009205;4;BOULEVARD DE BONNE NOUVELLE;0;;2;4;1;1;(1);(1);1;; -1;1;-1;5;30
202200009206;3;RD N° 7 (DE CAEN A DOUVRES );0;;3;4;0;1;3;200;1;; -1;1;0;1;50
202200009213;4;;0;;-1;1;0;1;0;0;1;; -1;1;0;1;50
202200009215;4;BRIAND (PLACE ARISTIDE);0;;1;2;0;1;(1);(1);1;; -1;2;0;1;50
202200009216;4;QUAI BRANLY;0;;3;4;1;1;(1);(1);1;; -1;1;-1;5;30
202200009221;4;RUE REAUMUR;0;;1;3;3;1;(1);(1);1;; -1;1;-1;6;30
202200009225;4;;0;;1;1;2;1;0;0;1;; -1;1;0;1;50
202200009226;4;VOIE GEORGES POMPIDOU;0;;2;2;3;1;(1);(1);1;; -1;1;-1;6;20
202200009234;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;5
202200009241;4;LECLERC (AVENUE DU GENERAL);0;;2;2;2;2;(1);(1);1;; -1;1;0;5;50
202200009247;4;KLEBER (RUE);0;;1;1;0;1;0;0;1;; -1;1;8;1;50
202200009250;3;920;0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202200009267;4;ETIENNE LAURENT (ALLEE);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202200009285;4;GENERAL KOENIG (QUAI DU);0;;2;5;1;1;(1);(1);1;; -1;1;5;1;50
202200009291;4;TUILERIE ( RUE DE LA );0;;2;2;0;3;(1);(1);4;; -1;2;0;1;50
202200009309;3;BASINGSTOKE (AVENUE DE);0;;2;2;1;1;2;810;1;; -1;1;0;5;50
202200009311;4;BOULEVARD MALESHERBES;0;;2;4;1;1;(1);(1);1;; -1;1;0;1;30
202200009316;4;PLACE DES INSURGES DE VARSOVIE;0;;1;3;0;1;(1);(1);2;; -1;1;0;1;30
202200009332;3;4;-1;;2;2;0;1;2;0;3;; -1;2;5;8;70
202200009351;3;1235;0;;2;2;0;1;6;730;1;; -1;1;0;1;50
202200009355;3;BEAUFORT ROUTE;0;;2;2;0;1;71;244;1;; -1;1;0;1;70
202200009372;4;MUN (RUE ALBERT DE) DU 57 AU 97 - 60 AU;0;;3;1;0;1;(1);(1);1;; -1;1;0;1;50
202200009373;4;BOULEVARD MORTIER;0;;3;2;1;2;(1);(1);1;; -1;1;-1;5;50
202200009385;3;712;-1;;2;2;3;1;50;522;3;; -1;9;8;6;80
202200009388;3;179;0;;2;2;0;1;0;0;2;; -1;1;9;1;80
202200009413;4;;0;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202200009421;7;FONTAINE LUMINEUSE (Rd Point);0;;1;3;0;1;0;5;1;; -1;1;9;1;50
202200009433;4;;-1;;2;2;0;2;(1);(1);3;;4;2;0;1;80
202200009455;3;637;0;;2;2;0;1;3;75;1;; -1;1;0;1;80
202200009470;7;;0;;2;2;1;2;(1);(1);1;; -1;1;0;1;50
202200009490;4;;0;;1;2;0;1;(1);(1);1;; -1;1;0;4;30
202200009504;4;RUE LINNE;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;30
202200009520;3;531;0;D;2;2;0;2;47;100;3;; -1;1;0;1;80
202200009521;3;500;-1;;2;2;0;2;11;900;3;; -1;1;0;1;-1
202200009525;3;618;-1;;2;2;0;1;13;220;1;;5;1;5;1;50
202200009532;4;;-1;;2;2;0;2;(1);(1);4;;5,5;1;5;1;50
202200009541;3;1090;-1;D;2;2;0;1;35;117;1;; -1;1;0;1;70
202200009542;4;RUE DURET;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200009552;4;FERRY (JULES);0;;2;2;0;1;(1);0;1;; -1;1;0;1;30
202200009555;4;RUE DE TOLBIAC;0;;2;3;0;2;(1);(1);1;; -1;1;0;1;30
202200009568;3;28;-1;;2;2;0;1;6;700;1;; -1;1;0;1;80
202200009577;4;RUE LA FAYETTE;0;;2;4;1;2;(1);(1);1;; -1;1;-1;5;30
202200009593;4;RUE DE RIVOLI;0;;2;4;1;1;(1);(1);1;; -1;1;-1;5;30
202200009611;3;JEAN JAURES (AV);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200009646;3;PARC (RUE DU);0;;3;4;2;1;0;1;1;; -1;1;0;5;50
202200009661;4;;0;;3;4;2;2;(1);(1);4;; -1;1;9;1;30
202200009662;4;;0;;2;2;0;2;0;0;2;; -1;1;0;1;30
202200009684;3;779;2;;2;4;1;1;1;250;1;; -1;1;5;5;50
202200009716;3;;0;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202200009725;3;HOLLANDE (RUE DE LA PETITE);0;;2;3;1;3;4;800;3;; -1;1;0;5;50
202200009734;4;;-1;;2;2;0;1;(1);(1);1;;5,5;1;0;1;50
202200009756;4;BOULEVARD SAINT GERMAIN;0;;2;4;3;1;(1);(1);1;; -1;1;-1;6;30
202200009760;4;RUE DE TOLBIAC;0;;2;3;1;1;(1);(1);1;; -1;1;-1;5;30
202200009761;4;RUE DES TROIS BORNES;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;30
202200009763;4;BOULEVARD DE STRASBOURG;0;;2;5;1;1;(1);(1);1;; -1;1;-1;5;30
202200009774;4;RUE DE LA ROQUETTE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200009787;3;DE GAULLE (RUE CHARLES);0;;2;3;0;1;0;1;3;; -1;1;6;8;50
202200009790;4;CANDALE;0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200009810;3;;-1;;2;2;1;1;11;623;1;;4;1;0;1;30
202200009811;4;;-1;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202200009815;3;907;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
202200009818;4;46;-1;;2;2;0;1;(1);(1);4;; -1;1;0;1;50
202200009838;4;;0;;2;2;0;1;(1);(1);3;;5;1;0;1;70
202200009853;4;20E3;0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200009854;4;;-1;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202200009855;3;53;0;D;2;2;0;2;2;192;2;; -1;1;0;1;80
202200009865;3;6;-1;;2;2;0;1;(1);(1);1;;5,5;1;0;1;70
202200009878;4;;-1;;2; -1;-1;1;0;0;1;; -1;1;0;1;50
202200009884;4;MANGO (ROUTE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200009897;4;VALLEES (AVENUE DES);0;;2;2;0;1;1;0;1;; -1;2;0;1;50
202200009902;4;GUESDE JULES RUE;0;;2;3;1;1;(1);(1);2;; -1;1;2;5;50
202200009915;4;RUE PIERRE MENDÈS FRANCE;0;;2;2;0;2;(1);(1);2;; -1;2;0;1;30
202200009930;3;VIALENC (CARREFOUR DU);0;;-1;2;0;1;0;290;1;; -1;1;0;1;50
202200009931;4;MELITOPOL (AVENUE DE);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202200009933;9;BRIDENELLE   CHEMIN DE LA;0;;1;1;1;1;(1);(1);1;; -1;1;0;5;30
202200009943;4;AUTHIE (N°106 PAIRS - 115 IMPAIRS);0;;-1;2;0;1;(1);(1);1;; -1;1;5;1;50
202200009946;4;CAPITAINE DE BRESSON ( RUE DU );0;;2;1;0;1;0;1;1;; -1;1;5;1;50
202200009961;4;VERDUN (RUE DE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200009962;4;BOULEVARD DE BERCY;0;;2;5;1;1;(1);(1);1;; -1;1;-1;5;30
202200009963;4;RUE DU FAUBOURG SAINT MARTIN;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;30
202200009964;3;BELPECH ROUTE DE;0;;2;2;0;1;18;414;1;; -1;1;0;1;80
202200009995;4;BOULEVARD EDGAR QUINET;0;;3;2;0;1;(1);(1);1;; -1;2;0;1;30
202200009996;3;;-1;;2;2;0;2;17;573;4;;4;1;0;1;80
202200010021;4;ESTIENNE D ORVES (R D);0;;1;1;0;2;0;0;3;; -1;2;9;4;50
202200010037;3;VICTOR HUGO (AVE)  N° 167 =>;0;;2;4;0;1;0;1;1;; -1;2;5;1;50
202200010039;4;;0;;2;2;0;1;0;0;1;; -1;2;0;1;50
202200010053;3;53;0;D;2;2;0;2;109;200;3;; -1;1;0;1;80
202200010057;3;942;0;;2;2;0;1;18;600;1;; -1;2;0;1;90
202200010083;3;9;0;;2;2;0;2;1;488;3;; -1;1;0;1;50
202200010084;3;933;0;S;3;4;0;1;17;680;3;; -1;1;0;1;90
202200010100;3;571;0;;2;2;0;1;2;200;1;; -1;1;0;1;80
202200010154;4;ROND POINT IEKAWE;0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202200010162;4;ROCKEFELLER                         (AV);0;;2;4;1;2;(1);(1);1;; -1;1;0;5;50
202200010164;4;HENRI BARBUSSE                      (R );0;;2;2;2;1;(1);(1);1;; -1;1;0;1;50
202200010170;4;YVES FARGES                         (BD);0;;2;3;2;1;(1);(1);1;; -1;1;0;1;30
202200010201;4;;-1;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202200010211;3;71;-1;;2;2;0;2;0;270;3;;4;1;0;1;50
202200010219;3;938;0;D;2;2;0;2;(1);(1);1;; -1;1;0;1;50
202200010226;3;VERDUN (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200010227;4;;0;;2;3;1;1;(1);(1);1;; -1;1;0;5;50
202200010236;4;NORVEGE (PLACE DE);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200010241;4;;0;;2;2;0;1;1;0;1;; -1;2;0;1;50
202200010242;6;CHAMPAGNE (RUE DE);0;;-1;0;0;1;0;0;1;; -1;2;6;8;20
202200010276;4;LIBERATION;0;;2;2;0;2;(1);(1);2;; -1;1;0;1;50
202200010278;7;POMPIDOU GEORGES (BOULEVARD);0;;4;1;2;1;35;250;2;; -1;1;0;5;50
202200010286;4;TILLEULS (PROMENADE DES);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200010288;4;VILLES BILLY (ZONE ARTISANALE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200010289;4;MICHELIN (RUE DES FRERES);0;;2;2;0;1;(1);(1);1;; -1;1;0;8;50
202200010292;4;RAMBAUD (LEOPOLD);0;;1;3;0;1;0;0;1;; -1;1;0;1;50
202200010293;4;LUCIOLES (K11 A K12;0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202200010299;4;CRS D'ORNANO;0;;1;1;0;1;(1);(1);1;; -1;2;0;1;50
202200010306;4;TARENTE;0;;3;4;3;1;(1);(1);1;; -1;1;5;1;30
202200010310;4;;0;;2;5;1;1;(1);(1);1;; -1;1;5;1;50
202200010344;4;ALPILLES (CH. DES);0;;2;2;0;2;(1);(1);1;; -1;1;0;5;50
202200010347;3;ALBERT THOMAS - PONT DE CHAMPIGNY (R);0;;2;2;0;1;0;1;1;; -1;1;0;1;30
202200010349;3;SUCY (R DE);0;;2;2;0;1;0;1;1;; -1;1;0;1;30
202200010362;4;LUCY (RUE DE);0;;1;2;0;1;(1);(1);2;; -1;1;0;1;50
202200010365;3;BREMENT (RUE DE) 109 A 235 - 110 A ...;0;;3;6;1;1;0;1;2;; -1;1;0;5;50
202200010366;4;MACON (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200010369;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200010372;4;AVENUE DE NEW YORK;0;;2; -1;1;1;(1);(1);1;; -1;1;-1;5;25
202200010377;4;11 NOVEMBRE 1918    (Boulevard du);0;;2;3;3;1;(1);(1);1;; -1;1;0;1;50
202200010380;3;THIZY  RUE DE;0;;2;3;0;1;55;900;3;; -1;1;0;1;50
202200010387;4;FAUBOURG DE PIERRE (RUE DU);0;;2;3;3;1;(1);(1);1;; -1;1;2;1;30
202200010402;4;BOULEVARD DE SEBASTOPOL;0;;2;4;1;1;(1);(1);1;; -1;2;-1;5;30
202200010437;4;;0;;2;2;0;1;(1);(1);1;;4;1;0;1;80
202200010438;4;63A;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200010466;4;14;-1;;2;2;0;1;(1);(1);1;; -1;6;0;1;80
202200010479;7;51;-1;;1;2;2;1;6;0;1;; -1;1;0;5;50
202200010494;3;83;-1;D;2;2;0;2;5;10;3;; -1;1;0;1;80
202200010518;4;;-1;;2;2;0;1;(1);(1);2;;4;1;0;1;80
202200010536;7;D561;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;80
202200010539;3;25;-1;D;2;2;0;2;5;10;4;; -1;2;0;1;80
202200010551;4;;-1;;2;2;0;2;(1);(1);3;; -1;1;0;1;80
202200010555;3;d75;0;D;2;2;0;4;2;209;3;; -1;9;0;1;80
202200010570;2;116;-1;;2;2;0;2;88;750;3;; -1;1;0;1;80
202200010589;3;6;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
