Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202100008631;11;11;2021;11:45;1;62;62105;2;1;1;7;245 Route de Wierre-Effroy;50,7461930000;1,7587790000
202100008680;8;11;2021;13:55;1;69;69383;2;2;1;3;LAFAYETTE (CR);45,7636559893;4,8687967658
202100008689;5;11;2021;14:07;1;87;87085;2;1;1;3;THOMAS (AVENUE ALBERT);45,8364800000;1,2624700000
202100008704;7;11;2021;14:30;1;67;67482;2;3;2;6;COURSE (PETITE RUE DE LA);48,5830100000;7,7356300000
202100008713;8;11;2021;07:40;1;62;62727;2;6;1;3;D 188;50,4735029393;2,5915074348
202100008719;7;11;2021;12:08;1;51;51454;2;2;1;2;Rue de Courlancy;49,2455800185;4,0178788904
202100008721;8;11;2021;14:33;1;49;49007;2;1;1;3;FOULQUES NERRA BOULEVARD;47,4710000000; -0,5646300000
202100008723;8;11;2021;17:25;2;45;45302;2;1;1;6;Rue Nationale 20;47,9466100000;1,8924200000
202100008734;8;11;2021;14:30;1;14;14327;2;3;1;3;Route de Colombelles;49,2074600000; -0,3172400000
202100008740;7;11;2021;11:22;1;10;10387;2;3;2;1;GEORGES POMPIDOU (RUE);48,2869000000;4,0793500000
202100008749;9;11;2021;19:45;5;75;75117;2;3;1;3;AVENUE DE VILLIERS;48,8812010000;2,3155550000
202100008757;9;11;2021;17:15;2;75;75112;2;3;1;3;AVENUE DU DOCTEUR ARNOLD NETTER;48,8433300000;2,4053840000
202100008758;9;11;2021;16:50;1;75;75112;2;2;1;6;BOULEVARD DIDEROT;48,8473450000;2,3867350000
202100008761;9;11;2021;09:10;1;75;75107;2;2;1;3;BOULEVARD DE LA TOUR MAUBOURG;48,8580680000;2,3100070000
202100008843;8;11;2021;10:00;1;75;75116;2;1;1;2;RUE DE LA POMPE;48,8587670000;2,2750330000
202100008845;7;11;2021;02:25;5;75;75115;2;2;1;3;RUE BRANCION;48,8286230000;2,3014220000
202100008849;8;11;2021;09:30;1;75;75108;2;2;1;4;BOULEVARD HAUSSMANN;48,8746760000;2,3200480000
202100008850;8;11;2021;08:00;1;75;75107;2;2;1;3;AVENUE DUQUESNE;48,8526990000;2,3085580000
202100008860;8;11;2021;15:30;1;92;92026;2;1;1;6;LAMBRECHTS;48,8982858867;2,2583851218
202100008883;8;11;2021;15:00;1;14;14100;2;1;1;2;Rue de Quilly;49,0504473312; -0,3198950000
202100008885;27;10;2021;15:15;1;45;45193;1;1;7;3;D108;47,7811400000;2,0185980000
202100008918;31;5;2021;21:20;2;74;74010;2;6;1;3;LYCEE (BOULEVARD DU)(BROGNY A PARMELAN);45,9060000000;6,1261000000
202100008936;6;11;2021;11:20;1;77;77037;2;3;1;3;VERDUN (RUE DES);48,4710000000;2,7001500000
202100008963;7;11;2021;15:45;1;75;75119;2;7;1;2;PLACE DE LA BATAILLE DE STALINGRAD;48,8830180000;2,3695880000
202100008966;7;11;2021;11:32;1;75;75116;2;3;1;3;AVENUE DE VERSAILLES;48,8416890000;2,2668650000
202100008968;7;11;2021;16:50;2;75;75112;2;1;1;3;ROUTE DOM PERIGNON;48,8281230000;2,4096820000
202100008969;7;11;2021;01:30;5;75;75112;2;3;1;3;BOULEVARD PONIATOWSKI;48,8291900000;2,3902620000
202100008971;7;11;2021;22:45;5;75;75103;2;2;1;3;BOULEVARD DE SEBASTOPOL;48,8652420000;2,3519780000
202100008973;7;11;2021;10:30;1;94;94033;2;1;2;3;Avenue Louison Bobet;48,8523800000;2,4863200000
202100008989;8;11;2021;16:00;1;51;51146;1;2;1;3;D5;48,8936820000;4,2363510000
202100009000;13;10;2021;17:00;1;14;14740;1;1;1;1;1795 Route des Monts;49,0050730000;0,3965690000
202100009011;5;11;2021;16:50;2;40;40317;2;4;1;1;Avenue du GÃ©nÃ©ral de Gaulle;43,6868840000; -1,3347990000
202100009016;8;11;2021;13:45;1;69;69244;2;6;1;3;CLARISSES (DES) (RDPT);45,7657890000;4,7516750000
202100009068;5;11;2021;21:50;3;973;97302;2;9;2;3;FELIX EBOUE(ROCADE);4,9286400000; -52,3166800000
202100009096;6;11;2021;02:40;5;37;37233;2;6;1;1;BONNIN (AVENUE JEAN);47,3957377514;0,7107000083
202100009098;6;11;2021;11:00;1;34;34172;2;2;1;3;CARRIEU (RUE MARIUS);43,6163200000;3,8411400000
202100009113;5;11;2021;07:30;1;13;13004;2;6;1;3;AV DES ARCHES;43,6650600000;4,6471000000
202100009118;6;11;2021;01:50;5;75;75116;2;7;1;3;PLACE CHARLES DE GAULLE;48,8732940000;2,2955390000
202100009120;6;11;2021;00:55;5;75;75113;2;1;1;7;QUAI D AUSTERLITZ;48,8402500000;2,3702150000
202100009133;6;11;2021;09:20;1;92;92064;2;6;7;3;COLONEL DE ROCHEBRUNE;48,8547248354;2,1980434656
202100009179;10;10;2021;09:00;1;57;57124;1;9;7;3;D56;49,4019780000;6,2484470000
202100009210;5;11;2021;11:50;1;69;69382;2;2;1;3;PRESIDENT CARNOT (DU) (R);45,7611244740;4,8362797762
202100009212;5;11;2021;19:43;5;971;97101;2;1;1;3;FrÃ©dÃ©ric JALTON;16,2795720542; -61,4978653193
202100009213;5;11;2021;19:05;5;971;97101;1;1;1;3;TERRAIN SONIS;16,2403000000; -61,5285800000
202100009231;4;11;2021;14:20;1;67;67482;2;3;1;3;JULES VERNE (RUE);48,5952900000;7,7186900000
202100009233;5;11;2021;13:07;1;65;65440;2;9;3;6;REFFYE (COURS);43,2323360000;0,0712930000
202100009245;5;11;2021;16:30;1;44;44114;2;1;1;2;AVENUE DE LA MORLIERE;47,2529800000; -1,5974400000
202100009248;5;11;2021;05:00;5;37;37261;2;1;8;3;FEBVOTTE (RUE);47,3756468417;0,6798729300
202100009249;5;11;2021;22:22;5;35;35238;2;5;1;3;ROOSEVELT (BD FRANKLIN);48,0972360000; -1,6579080000
202100009273;5;11;2021;17:26;2;10;10333;2;2;1;3;CROIX BLANCHE (RUE DE LA );48,2761900000;4,0563900000
202100009282;4;11;2021;09:00;1;75;75103;2;7;8;3;PLACE DE LA REPUBLIQUE;48,8664660000;2,3647780000
202100009284;5;11;2021;13:30;1;75;75119;2;1;1;6;BOULEVARD MACDONALD;48,8988990000;2,3809590000
202100009286;5;11;2021;08:20;1;75;75118;2;1;8;2;AVENUE DE LA PORTE DE MONTMARTRE;48,8999160000;2,3358180000
202100009293;5;11;2021;10:00;1;75;75111;2;4;8;3;AVENUE DE LA REPUBLIQUE;48,8666400000;2,3673120000
202100009294;3;11;2021;19:00;5;75;75104;2;3;1;1;RUE DE RIVOLI;48,8582290000;2,3491020000
202100009295;3;11;2021;17:11;2;75;75101;2;2;1;6;BOULEVARD DE SEBASTOPOL;48,8585080000;2,3482160000
202100009327;3;11;2021;16:00;1;92;92025;2;1;1;3;ESTIENNE D'ORVES (RUE);48,9157270000;2,2424050000
202100009336;5;11;2021;14:10;1;49;49030;1;1;1;2;D206;47,3622070000; -0,0407940000
202100009368;5;11;2021;07:30;2;68;68287;2;3;2;3;4 Rue du Nord;47,9603730000;7,3057560000
202100009372;5;11;2021;17:25;1;22;22008;1;1;7;3;Rue des FougÃ¨res;48,4139030000; -2,0963230000
202100009393;10;8;2021;14:55;1;75;75116;2;1;1;6;AVENUE MOZART;48,8502330000;2,2669750000
202100009406;4;11;2021;15:50;1;972;97209;2;1;7;3;BATTERIE (RUE DE LA);14,6279500000; -61,0549200000
202100009414;3;11;2021;11:15;1;83;83069;2;1;1;2;JUIN ( BOULEVARD DU MARECHAL );43,1162000000;6,1133000000
202100009415;2;11;2021;09:00;1;80;80021;2;1;1;3;LAMARCK (RUE);49,8902200000;2,2982600000
202100009419;4;11;2021;08:55;1;74;74012;2;1;1;3;BONNEVILLE (ROUTE DE);46,1841700000;6,2425200000
202100009436;4;11;2021;17:40;5;35;35238;2;3;1;3;VERN (DE);48,0978200000; -1,6552300000
202100009439;3;11;2021;07:42;2;33;33119;2;4;2;3;Boulevard AndrÃ© Ricard;44,8602570418; -0,5382946651
202100009443;4;11;2021;17:30;5;26;26198;2;1;1;1;39 Avenue de Gournier;44,5312890000;4,7445910000
202100009459;4;11;2021;17:23;3;75;75105;2;2;2;3;BOULEVARD DE PORT ROYAL;48,8376940000;2,3455070000
202100009461;4;11;2021;17:00;2;75;75115;2;3;3;7;BOULEVARD VICTOR;48,8326990000;2,2883630000
202100009462;4;11;2021;08:45;1;75;75114;2;1;8;6;BOULEVARD JOURDAN;48,8228390000;2,3275960000
202100009465;4;11;2021;14:05;1;75;75111;2;2;8;6;BOULEVARD RICHARD LENOIR;48,8577990000;2,3709400000
202100009473;4;11;2021;17:20;2;94;94076;2;1;2;2;Boulevard Maxime Gorki;48,7908400000;2,3695900000
202100009504;4;11;2021;21:45;5;62;62502;2;1;3;2;Route de BÃ©thune;50,6145150000;2,6888930000
202100009515;4;11;2021;10:37;1;44;44154;2;2;1;3;Avenue de la Combe des Bondres;47,2214092436; -2,1612864733
202100009589;31;10;2021;17:10;1;56;56098;2;1;1;3;JAURES (RUE  JEAN );47,7641300000; -3,3603600000
202100009610;2;11;2021;10:00;1;10;10333;2;6;8;3;ECHENILLY (RUE);48,2743653347;4,0401488541
202100009613;3;11;2021;16:15;1;75;75120;2;2;8;3;RUE DE BAGNOLET;48,8575990000;2,3993380000
202100009624;3;11;2021;11:40;1;75;75110;2;4;1;7;RUE CIVIALE;48,8725640000;2,3762320000
202100009626;2;11;2021;19:00;5;75;75109;2;3;1;3;BOULEVARD HAUSSMANN;48,8734170000;2,3296950000
202100009654;28;10;2021;17:15;1;31;31022;2;4;1;3;Avenue du Parc;43,6748996570;1,4324254293
202100009658;2;11;2021;16:00;1;66;66021;1;6;7;3;RD 31;42,7266030000;2,9466100000
202100009695;3;11;2021;22:35;5;79;79049;2;6;1;3;Boulevard de lâEurope;46,8349120000; -0,4815050000
202100009697;3;11;2021;11:00;1;22;22388;1;4;7;3;D776;48,4365180000; -2,1446410000
202100009735;2;11;2021;18:20;5;91;91691;2;1;1;2;PIERRE BROSSOLETTE(RUE);48,7001000000;2,4778400000
202100009753;28;10;2021;18:30;5;67;67482;2;3;1;3;MOLIERE (AVENUE);48,5968000000;7,7041000000
202100009754;28;10;2021;08:50;1;67;67482;2;8;5;2;MOLSHEIM (RUE DE);48,5749700000;7,7302300000
202100009778;2;11;2021;17:50;1;33;33063;2;1;2;2;Cours Pasteur;44,8343100000; -0,5746900000
202100009788;1;11;2021;17:25;2;17;17300;2;9;3;1;SARTRE   AVENUE JEAN-PAUL;46,1529600000; -1,1369100000
202100009815;2;11;2021;18:15;5;93;93064;2;8;1;3;KENNEDY (AVENUE DU PRESIDENT);48,8788531865;2,4902591204
202100009825;21;10;2021;15:35;1;31;31035;2;1;1;2;2c Route de Narbonne;43,5354130000;1,4839050000
202100009845;2;11;2021;14:50;1;53;53155;1;1;1;7;La Chatterie;48,2825290000; -0,8771570000
202100009948;7;10;2021;06:45;3;74;74165;1;1;1;6;DÃ©partementale 3;45,8278050000;5,9885250000
202100010010;29;10;2021;12:40;1;78;78486;2;1;2;6;CHARTRES (RUE DE;48,6891400000;1,8515300000
202100010014;30;10;2021;17:35;1;64;64132;2;1;2;3;COMMANDANT RENE MOUCHOTTE DU;43,3027420000; -0,3196090000
202100010042;31;10;2021;14:30;1;75;75112;2;3;2;3;BOULEVARD SOULT;48,8437000000;2,4100970000
202100010074;31;10;2021;16:25;1;39;39434;2;1;1;7;72 Grande Rue;46,8358490000;5,7085640000
202100010095;1;11;2021;11:10;1;95;95042;1;1;7;5;Route du Golf;49,0571220000;2,2970870000
202100010138;30;10;2021;21:40;5;76;76540;2;2;1;3;LA FAYETTE. RUE;49,4325100000;1,0895000000
202100010156;29;10;2021;12:00;1;33;33063;2;3;1;3;Cours de la Marne;44,8284600000; -0,5620900000
202100010167;29;10;2021;23:57;5;75;75119;2;3;2;3;AVENUE DE FLANDRE;48,8947710000;2,3823290000
202100010175;30;10;2021;11:00;1;94;94068;2;3;3;7;GENERAL GIRAUD (BD DU);48,7980100000;2,4745700000
202100010188;28;10;2021;18:22;2;92;92020;2;1;1;2;PARIS AVENUE DE NÂ°84 A FIN;48,8068740000;2,2933980000
202100010209;9;10;2021;10:55;1;44;44195;1;1;1;1;Moulin de la PÃ¢quelais (Patrimoine national);47,3410070000; -1,8960640000
202100010282;24;9;2021;12:25;1;70;70550;2;1;1;3;BARBIER (QUAI YVES);47,6195300000;6,1490000000
202100010283;29;10;2021;18:20;5;69;69266;2;1;1;3;ETIENNE GAGNAIRE (R);45,7729621130;4,8656372213
202100010299;29;10;2021;16:40;1;59;59350;2;1;1;3;TOURNAI PONT DE;50,6219400000;3,0885200000
202100010300;27;10;2021;07:40;2;59;59178;2;6;1;3;FERRER (RUE FRANCISCO);50,3974000000;3,1039000000
202100010301;28;10;2021;20:30;3;58;58194;2;6;1;7;CROIX JOYEUSE (CARREFOUR);46,9952000000;3,1683000000
202100010305;29;10;2021;19:00;2;54;54159;1;1;1;6;SOMMERVILLER (ROUTE DE);48,6290900000;6,3634400000
202100010314;29;10;2021;18:57;5;45;45234;2;7;2;2;Place Albert 1er;47,9075300000;1,9062200000
202100010315;29;10;2021;18:12;2;45;45234;2;2;2;3;FAUBOURG BANNIER (RUE DU );47,9176000000;1,8986300000
202100010318;29;10;2021;15:45;1;35;35238;2;1;7;2;BOURGEOIS (BOULEVARD LEON);48,1001500000; -1,6504300000
202100010319;28;10;2021;15:00;1;34;34032;2;1;1;3;ESCLARMONDE DE FOIX;43,3379100000;3,1836200000
202100010336;29;10;2021;10:57;1;10;10333;2;6;1;3;ROCADE OUEST (RD 610);48,2700240000;4,0498520000
202100010344;29;10;2021;01:05;5;75;75120;2;2;1;3;AVENUE DU PERE LACHAISE;48,8644210000;2,3980710000
202100010347;29;10;2021;09:50;1;75;75116;2;3;1;2;AVENUE DE NEW YORK;48,8579300000;2,2879140000
202100010349;29;10;2021;13:00;1;75;75114;2;2;2;3;RUE FROIDEVAUX;48,8375420000;2,3230240000
202100010372;27;10;2021;16:10;1;93;93066;2;3;1;3;MITERRAND FRANCOIS (AVENUE);48,9181622246;2,3571313876
202100010381;28;10;2021;17:50;1;92;92049;2;1;1;3;PERIER RUE NÂ°1 A 33 ET 2 A 26;48,8135190000;2,3182690000
202100010399;2;9;2021;15:30;1;51;51287;1;1;1;7;D386;49,0933360557;3,9403481312
202100010408;28;10;2021;12:20;1;44;44029;2;6;1;3;boulevard pasteur;47,2674330000; -1,3420270000
202100010443;29;10;2021;17:20;1;69;69069;2;3;1;3;TOURETTE (DE LA) (R);45,7459180000;4,7323940000
202100010468;27;10;2021;19:15;5;974;97411;2;2;1;1;LAGRANGE (RUE LEO); -20,9046300000;55,4817200000
202100010470;28;10;2021;17:45;2;69;69259;1;9;1;3;CLOS VERGER (DU) (R);45,7217136949;4,8940175772
202100010473;27;10;2021;09:20;1;69;69034;2;1;1;3;LAVOISIER (R);45,7956447751;4,8469544842
202100010476;28;10;2021;14:40;1;971;97101;1;1;1;1;BAZIN;16,2687700000; -61,4900700000
202100010492;28;10;2021;15:05;1;77;77169;2;1;1;2;BEAUBOURG (BOULEVARD DE);48,8169500000;2,6168800000
202100010509;27;10;2021;07:56;4;63;63113;2;5;1;1;MERMOZ /PrÃ© la reine;45,7879300000;3,1225200000
202100010519;26;10;2021;16:30;1;56;56162;1;3;7;3;Lieu-Dit Kergohel;47,7336600000; -3,4769200000
202100010523;28;10;2021;08:17;1;49;49007;2;1;1;3;BLANCHERAIE AVENUE;47,4666100000; -0,5619100000
202100010525;27;10;2021;18:03;1;49;49007;2;1;1;3;Boulevard Auguste Allonneau;47,4806350000; -0,5275060000
202100010559;27;10;2021;16:40;1;75;75117;2;2;1;6;BOULEVARD BERTHIER;48,8942620000;2,3136100000
202100010563;27;10;2021;20:30;5;75;75114;2;3;1;3;AVENUE DU GENERAL LECLERC;48,8246990000;2,3259710000
202100010564;27;10;2021;14:20;1;75;75114;2;3;1;3;RUE VERCINGETORIX;48,8296500000;2,3069480000
202100010570;27;10;2021;20:45;5;75;75102;2;7;1;3;PLACE DE L OPERA;48,8702960000;2,3326900000
202100010590;27;10;2021;12:36;1;93;93005;2;1;1;3;NONNEVILLE (AVENUE DE);48,9241065686;2,5015997887
202100010597;28;10;2021;14:00;1;12;12208;1;2;1;3;D999;43,9558660000;2,8597230000
202100010601;27;10;2021;16:55;1;28;28022;1;1;1;2;Route Departementale 939;48,4738170000;1,4109490000
202100010602;28;10;2021;13:58;1;85;85215;2;1;1;3;Impasse des Fees;46,8484430000; -1,1696160000
202100010616;28;10;2021;16:45;1;38;38416;2;6;1;2;rd 27;45,1473300000;5,3072120000
202100010623;28;10;2021;14:40;1;90;90044;1;3;7;3;D25;47,7092330000;6,9656860000
202100010631;28;10;2021;12:25;1;95;95394;2;1;1;6;2 Avenue Marcel Perrin;49,0693150000;2,1793750000
202100010641;29;10;2021;12:45;1;74;74079;1;4;1;3;D12;45,8574470000;6,3293110000
202100010656;28;10;2021;12:00;1;59;59133;2;6;1;3;14 rue salengro;50,5218430600;2,9629505200
202100010694;27;10;2021;09:00;1;76;76540;2;2;1;3;GAMBETTA. BOULEVARD;49,4386793600;1,1079317167
202100010701;19;10;2021;14:41;1;63;63113;1;1;1;2;FOREST (AVENUE FERNAND);45,7954500000;3,1043600000
202100010723;27;10;2021;17:15;1;18;18279;2;9;1;3;VOLTAIRE ( RUE );47,2207854801;2,0674319965
202100010738;27;10;2021;19:35;5;75;75116;2;2;1;2;AVENUE DU PRESIDENT WILSON;48,8639210000;2,2905000000
202100010742;27;10;2021;12:40;1;75;75101;2;2;1;6;BOULEVARD DE SEBASTOPOL;48,8605520000;2,3493540000
202100010746;26;10;2021;20:15;5;94;94011;2;9;1;3;Avenue de Paris;48,7757910000;2,4802210000
202100010761;27;10;2021;16:40;1;86;86183;1;1;1;2;D58;46,9519790000;0,6466357000
202100010790;27;10;2021;17:02;1;45;45146;1;1;7;3;Route des Trays;47,7199940000;1,9309920000
202100010807;26;10;2021;11:40;1;67;67329;1;2;1;1;D426;48,4512680000;7,5212250000
202100010810;28;10;2021;17:15;2;54;54196;1;2;1;6;D913;48,5599440000;6,1852812762
202100010817;28;10;2021;09:08;1;44;44215;2;6;1;3;Rond-point des Ã©chalonniÃ¨res vertou;47,1773750000; -1,4634130000
202100010843;25;10;2021;17:35;2;974;97409;1;3;1;1;BRAS DES CHEVRETTES (chemin); -20,9670000000;55,6246500000
202100010846;26;10;2021;07:15;5;69;69383;2;1;1;6;LACASSAGNE                          (AV);45,7543700000;4,8667600000
202100010848;25;10;2021;06:40;5;69;69385;2;1;8;3;CHAMPVERT (DE) (R);45,7605490000;4,7958000000
202100010849;25;10;2021;17:00;1;971;97101;2;6;1;3;BOULEVARD DES HEROS;16,2517900000; -61,5210700000
202100010867;25;10;2021;08:15;1;73;73008;2;6;1;2;D1201 Boulevard MarÃ©chal de Lattre de Tassigny;45,6965600000;5,9073800000
202100010876;26;10;2021;11:20;1;64;64445;2;6;1;3;ALLEES DE MORLAAS DES;43,3077300000; -0,3391300000
202100010899;25;10;2021;08:10;1;50;50129;2;1;1;3;THIVET (AVENUE);49,6353700000; -1,6566650000
202100010902;26;10;2021;17:20;1;44;44162;2;1;1;3;BOULEVARD SALVADOR ALLENDE;47,2191200000; -1,6216600000
202100010907;26;10;2021;15:20;1;37;37261;2;1;1;2;MARCEAU (RUE);47,3947347451;0,6845171147
202100010910;26;10;2021;08:15;1;35;35051;2;6;5;3;FONTAINE (RUE DE LA);48,1140500000; -1,6073000000
202100010918;25;10;2021;19:40;3;14;14137;2;1;1;6;GAULLE ( AVENUE CHARLES DE );49,1895800000; -0,4418200000
202100010923;25;10;2021;20:45;3;12;12176;1;1;1;2;RD 840;44,3966600000;2,5071000000
202100010938;26;10;2021;09:25;1;75;75110;2;1;1;1;RUE DES PETITES ECURIES;48,8739690000;2,3485760000
202100010947;26;10;2021;09:10;1;93;93059;2;3;1;3;MERCHER (PASSAGE);48,9493300000;2,3577500000
202100010960;26;10;2021;15:55;1;01;01075;1;2;1;3;Chemin de Fournieux;46,0235430000;4,7938930000
202100010964;27;10;2021;13:30;1;83;83057;1;1;1;2;RD 13 PK 49+950;43,3793200000;6,2089490000
202100010978;26;10;2021;18:50;5;38;38140;2;6;9;3;rond point croix des hayes;45,2768950000;5,8726300000
202100010979;25;10;2021;10:45;1;38;38140;2;1;7;3;103 Avenue Joliot Curie;45,2839660000;5,8827830000
202100010984;26;10;2021;15:10;1;14;14172;1;1;1;7;D514;49,3369520000; -0,7326940000
202100010996;26;10;2021;19:45;3;973;97304;2;1;1;1;8 Avenue Auguste Boudinot;5,1755634617; -52,6497318596
202100011000;26;10;2021;20:00;3;13;13096;1;1;1;2;D38;43,4638530000;4,3961190000
202100011040;25;10;2021;17:50;1;06;06123;2;1;1;3;DE GAULLE GENERAL AVENUE;43,6675430000;7,1923880000
202100011042;20;10;2021;10:05;1;33;33009;2;1;1;6;;44,6569250000; -1,1480440000
202100011046;22;10;2021;19:00;2;69;69383;2;2;1;6;GARIBALDI (R);45,7570191466;4,8527111680
202100011070;22;10;2021;19:30;5;67;67482;2;3;1;6;ROMAINS (ROUTE DES);48,5780000000;7,7040900000
202100011072;22;10;2021;08:45;1;67;67482;2;8;1;3;JEAN JAURES (AVENUE);48,5672770000;7,7718450000
202100011077;23;10;2021;19:00;5;59;59456;2;1;1;3;BARROIS (AVENUE);50,3719500000;3,1894100000
202100011082;23;10;2021;09:35;1;56;56107;2;6;1;3;MINIO (GIRATOIRE DU);47,7178500000; -3,3839200000
202100011090;25;10;2021;17:00;1;35;35051;1;6;3;3;RD 29;48,1546500000; -1,6245400000
202100011092;25;10;2021;15:14;1;33;33318;2;6;1;3;Avenue de Saige;44,7899700000; -0,6345900000
202100011095;25;10;2021;08:35;2;29;29019;2;3;1;3;Rue de Lesneven;48,4071189440; -4,5201364160
202100011106;25;10;2021;15:00;1;07;07281;2;1;1;7;CRUSSOL (RUE DE);44,9444740000;4,8427600000
202100011110;24;10;2021;03:00;5;75;75106;2;1;1;1;QUAI DES GRANDS AUGUSTINS;48,8541030000;2,3435850000
202100011131;25;10;2021;08:55;2;92;92044;2;2;2;7;ARISTIDE BRIAND(RUE)85 +  ET  98+;48,8936000000;2,2911400000
202100011149;16;10;2021;17:18;2;49;49307;2;3;1;3;Rue (grande) (brain-sur-Authion);47,4479750000; -0,4094770000
202100011153;25;10;2021;17:40;2;68;68192;2;3;7;3;Rue de Romagny;47,6313080000;7,0593170000
202100011160;24;10;2021;13:55;1;43;43216;2;3;1;1;Avenue de la Rochelambert;45,1341320000;3,8121160000
202100011168;26;10;2021;06:55;1;987;98724;1;1;1;1;District de Maeva; -16,6992370000; -150,9948710000
202100011173;26;10;2021;09:50;1;38;38236;1;4;1;3;Rue du Bourg;45,4242010000;5,7050910000
202100011206;19;10;2021;10:00;1;59;59220;2;1;1;3;HAUBOURDIN RUE D   NÂ°IMPAIR;50,5996543418;3,0538760126
202100011208;23;10;2021;13:45;1;59;59317;2;1;1;1;SAINT EXUPERY  (RUE);50,6956300000;2,9205400000
202100011228;23;10;2021;12:10;1;01;01053;2;1;1;3;Rue des Pres de Brou;46,2010600000;5,2428100000
202100011233;24;10;2021;00:55;5;75;75118;2;3;1;3;BOULEVARD BARBES;48,8883510000;2,3496040000
202100011240;24;10;2021;18:30;1;75;75111;2;2;1;3;BOULEVARD RICHARD LENOIR;48,8623050000;2,3725720000
202100011243;24;10;2021;06:15;5;75;75110;2;2;1;3;BOULEVARD SAINT DENIS;48,8693190000;2,3542990000
202100011244;23;10;2021;17:15;1;75;75104;2;4;1;1;QUAI HENRI IV;48,8471200000;2,3649740000
202100011277;16;10;2021;15:25;1;39;39261;1;1;1;7;;46,4615910000;5,4386770000
202100011284;24;10;2021;16:15;1;70;70356;1;1;1;3;D3;47,3798710000;5,9334540000
202100011305;25;10;2021;04:00;3;2A;2A247;2;1;1;1;rue Henri Frenay;41,5991090000;9,2779330000
202100011339;23;10;2021;12:30;1;972;97209;2;9;1;6;REPUBLIQUE (RUE DE LA );14,6053100000; -61,0703000000
202100011383;23;10;2021;19:10;5;37;37261;2;4;1;3;HEURTELOUP (BOULEVARD);47,3937078989;0,7026341335
202100011390;22;10;2021;09:30;1;21;21231;2;3;1;3;PASCAL (BOULEVARD);47,3366400000;5,0558500000
202100011392;23;10;2021;11:40;1;17;17300;2;3;1;3;SCHWEITZER   RUE DU DOCTEUR ALB;46,1585100000; -1,1455900000
202100011415;22;10;2021;18:35;1;75;75105;2;2;1;7;RUE DES CARMES;48,8488990000;2,3474630000
202100011416;23;10;2021;14:40;1;75;75119;2;2;1;6;RUE DE BELLEVILLE;48,8739440000;2,3854040000
202100011427;23;10;2021;05:50;5;75;75104;2;3;1;7;BOULEVARD HENRI IV;48,8510400000;2,3622460000
202100011428;22;10;2021;22:14;5;75;75104;2;2;1;3;RUE DE TURENNE;48,8564720000;2,3643540000
202100011432;23;10;2021;01:45;5;94;94011;2;9;1;2;Carrefour du-GÃ©nÃ©ral-de-Gaulle;48,7679700000;2,4877800000
202100011440;23;10;2021;18:46;2;92;92062;2;9;1;3;PUTEAUX (PONT DE);48,8781257887;2,2427693009
202100011460;24;10;2021;12:30;1;61;61345;2;1;1;7;Rue Marcel Louvel;48,4322790000;0,7754110000
202100011471;24;10;2021;16:00;1;70;70427;2;1;1;7;13 grande rue;47,7496350000;6,0009700000
202100011476;23;10;2021;14:10;1;10;10063;1;1;1;3;D443;48,3636200000;4,5325470000
202100011486;21;10;2021;15:50;1;88;88075;1;3;1;3;38 Route de Gerardmer;48,0141750000;6,8854240000
202100011491;20;10;2021;08:00;2;33;33199;2;6;1;3;Cours de la Marne;44,6337570000; -1,0596330000
202100011541;22;10;2021;22:44;3;91;91216;1;1;1;1;BALLAINVILLIERS (RUE);48,6719500000;2,3045300000
202100011571;22;10;2021;08:30;1;61;61001;2;2;1;1;PAUL CLAUDEL (RUE);48,4165400000;0,0942400000
202100011575;21;10;2021;17:50;1;59;59350;2;2;2;3;TACQ ANTOINE PLACE;50,6208900000;3,0346900000
202100011581;22;10;2021;07:55;2;51;51454;2;6;1;3;Avenue dâEpernay;49,2297840599;4,0147393106
202100011587;22;10;2021;11:22;1;49;49007;2;1;1;3;;47,4697500000; -0,5616900000
202100011590;21;10;2021;10:20;1;49;49007;2;1;1;7;HARAS ALLEE ET RUE;47,4662200000; -0,5531600000
202100011615;22;10;2021;17:13;1;17;17300;2;1;1;7;DAUPHINE  AVENUE DE LA PORTE;46,1672800000; -1,1503900000
202100011627;22;10;2021;05:25;5;10;10357;2;6;8;3;CELESTIN PHILBOIS (RUE);48,3004170000;4,1087460000
202100011628;22;10;2021;17:15;1;06;06088;2;2;1;3;NOTRE-DAME (AV.);43,7039460000;7,2678510000
202100011635;22;10;2021;14:45;1;75;75119;2;5;1;3;AVENUE SECRETAN;48,8801410000;2,3756820000
202100011641;22;10;2021;08:00;1;75;75114;2;7;1;3;AVENUE DENFERT ROCHEREAU;48,8345260000;2,3326550000
202100011645;22;10;2021;09:07;1;75;75114;2;2;1;6;BOULEVARD DU MONTPARNASSE;48,8419560000;2,3295930000
202100011649;22;10;2021;09:30;1;94;94043;2;1;1;3;Avenue de Fontainebleau;48,8089800000;2,3625800000
202100011705;23;10;2021;09:15;1;06;06038;1;1;1;3;Route de Gourdon;43,6835110000;6,9732230000
202100011716;23;10;2021;17:30;1;48;48072;1;1;1;7;D808;44,5042490000;3,3404020000
202100011727;23;10;2021;17:00;1;55;55069;1;1;7;3;D75;48,8438300000;4,9907760000
202100011771;21;10;2021;08:38;1;91;91103;1;1;1;5;RUE DE LA COTE VALORGE;48,6105940000;2,2799880000
