Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
201700001355;17;2;5;850;1;2;6;1.0;3.0;207;RD242 / R.des Ecoles;M;4491966.0;-35917.0;330
201700001374;17;9;19;845;1;2;3;1.0;3.0;362;D247E3 / VC Le Bourg;M;4502457.0;-19396.0;330
201700001379;17;1;14;1230;1;2;4;1.0;3.0;179;Ch Croix / Imp Caussaye;M;4497812.0;-24874.0;330
201700001433;17;2;16;1309;1;1;1;1.0;2.0;230;RD 934;M;4318623.0;-39297.0;640
201700001436;17;4;30;1115;1;1;1;1.0;1.0;478;RD 217;M;4328001.0;-44035.0;640
201700001438;17;6;29;1624;1;2;1;1.0;7.0;219;chemin MILORD;M;4322301.0;-54495.0;640
201700001446;17;6;24;1515;1;2;1;1.0;3.0;422;RUE LEON JOUHAUX;M;4319903.0;-61247.0;640
201700001448;17;8;26;1030;1;2;9;1.0;6.0;422;Avenue Loustaunau Lacau;M;4319162.0;-62075.0;640
201700001455;17;7;4;1430;1;2;6;1.0;3.0;430;AVENUE DU 8 MAI 1945;M;4348983.0;-78573.0;640
201700001501;17;4;27;730;1;2;4;1.0;3.0;51;1bis rue de la glacière;M;4618487.0;-139334.0;170
201700001507;17;7;28;1000;1;2;2;1.0;3.0;360;7 rue adolphe faquet;M;4615611.0;-133040.0;170
201700001508;17;8;15;1715;1;1;1;1.0;7.0;121;Route de goisil;M;4619677.0;-142684.0;170
201700001522;17;5;25;1500;1;2;9;1.0;1.0;58;rue de la pimpelière;M;4584649.0;-115777.0;170
201700001562;17;1;21;1645;1;1;2;1.0;3.0;228;Route communale, Lieu di;M;4563612.0;-93242.0;170
201700001608;17;2;4;1904;2;1;1;3.0;2.0;438;N224;M;4364225.0;115961.0;310
201700001638;17;4;29;1055;1;2;3;1.0;3.0;381;En Rouzaud rd 813;M;4345497.0;158310.0;310
201700001640;17;6;22;2325;3;1;1;1.0;5.0;366;Lieu-dit La Tour;M;4346177.0;150758.0;310
201700001648;17;11;1;1205;1;1;1;1.0;7.0;269;lieu dit BAYAT;M;4298428.0;154883.0;90
201700001655;17;3;31;1710;1;2;1;1.0;6.0;160;rue du 11 novembre;M;4293388.0;184927.0;90
201700001664;17;1;26;1545;1;1;1;1.0;3.0;217;D 8 - PK 3 -  quartier S;M;4281887.0;159117.0;90
201700001671;17;4;18;1630;1;2;1;1.0;6.0;303;Route de Saurat;M;4285880.0;157679.0;90
201700001679;17;12;21;1105;1;2;1;8.0;7.0;194;30, avenue Gabriel Fauré;M;4308859.0;187016.0;90
201700001682;17;2;21;1630;1;2;1;1.0;3.0;185;Chemin de Sourrouille RD;M;4324727.0;168073.0;90
201700001698;17;1;1;1400;1;2;1;1.0;3.0;235;avenue du stade;M;4302968.0;102613.0;90
201700001702;17;4;3;1845;1;2;1;1.0;3.0;168;5, MAURICE LIEZ;M;4904939.0;337994.0;20
201700001710;17;8;4;830;2;2;3;1.0;3.0;307;CARREFOUR RUE DU VIEUX P;M;4361100.0;59512.0;320
201700001727;17;6;10;1440;1;1;1;1.0;3.0;78;RD 935;M;4303253.0;16607.0;650
201700001731;17;6;24;1815;1;1;1;2.0;6.0;123;route des cols;M;4293621.0;20868.0;650
201700001735;17;7;27;1900;1;2;1;1.0;2.0;59;Place Georges Clémenceau;M;4306662.0;14895.0;650
201700001738;17;8;29;1830;1;1;9;5.0;6.0;59;D918;M;4291379.0;18662.0;650
201700001739;17;9;10;1020;1;2;1;1.0;7.0;59;19 avenue prosper nogues;M;4305914.0;14759.0;650
201700001753;17;5;28;2050;2;2;1;1.0;7.0;105;avenue de bérénice;M;4375560.0;197183.0;810
201700001777;17;2;24;300;5;2;1;1.0;7.0;89;Rue de Belissen;M;4574735.0;477716.0;690
201700001837;17;2;25;1545;1;1;1;1.0;3.0;116;ROUTE DU MONT VERDUN;M;4584243.0;478451.0;690
201700001854;17;1;30;850;1;2;3;1.0;3.0;3;chemin des carrières;M;4585455.0;483079.0;690
201700001856;17;2;25;1510;1;2;1;1.0;3.0;233;rue de la république;M;4583629.0;482271.0;690
201700001857;17;2;23;1545;1;2;9;1.0;3.0;207;rue des cèdres;M;4588004.0;480747.0;690
201700001858;17;3;25;1430;1;1;1;9.0;2.0;163;D87;M;4593197.0;476590.0;690
201700001873;17;6;8;1345;1;2;6;1.0;3.0;207;avenue jacques brel;M;4588936.0;480575.0;690
201700001878;17;7;7;1925;1;1;1;7.0;2.0;163;Avenue Louis Armand - RD;M;4590943.0;479173.0;690
201700001888;17;12;5;1615;1;2;1;1.0;7.0;85;49 rue du buisson;M;4586293.0;484934.0;690
201700001899;17;3;5;1055;1;2;6;1.0;1.0;287;Avenue de Chandieu;M;4568443.0;502529.0;690
201700001928;17;9;14;1850;1;1;1;1.0;6.0;57;D24 - Route du Col de la;M;4576961.0;459785.0;690
201700001947;17;4;9;1155;1;1;1;1.0;6.0;249;Lieu-dit Le Plat;M;4568528.0;463782.0;690
201700001954;17;11;11;1200;1;1;1;8.0;7.0;154;Route du col de la luère;M;4575596.0;463219.0;690
201700001965;17;7;24;1740;1;2;1;1.0;3.0;296;Départementale 36 - Inte;M;4564312.0;481807.0;690
201700001973;17;4;14;1530;1;1;3;1.0;3.0;179;CD 34;M;4560387.0;469083.0;690
201700001995;17;8;21;1010;1;2;1;7.0;3.0;121;D 596;M;4585685.0;466918.0;690
201700002015;17;10;31;1450;1;2;6;7.0;3.0;242;Rond point de la command;M;4611452.0;475216.0;690
201700002036;17;2;25;1650;1;2;1;1.0;1.0;157;Chemin des longes;M;4587695.0;449928.0;690
201700002054;17;4;24;1430;1;1;6;1.0;3.0;160;col des écharmeaux;M;4616718.0;444152.0;690
201700002086;17;6;18;1845;1;2;1;1.0;1.0;249;714 grande rue;M;4582280.0;494996.0;10
201700002093;17;11;20;1450;1;2;1;1.0;3.0;376;Route de genève;M;4583012.0;498086.0;10
201700002119;17;7;26;2010;2;1;1;1.0;6.0;322;Route de MONTPEZAT;M;4467490.0;421240.0;70
201700002120;17;7;27;1130;1;2;1;1.0;7.0;203;Le Village;M;4478920.0;422567.0;70
201700002137;17;8;1;1130;1;1;1;1.0;7.0;323;D279- PK8-200;M;4489074.0;478648.0;70
201700002138;17;8;12;1120;1;2;1;1.0;3.0;324;avenue Hélène de Tournon;M;4505433.0;483891.0;70
201700002155;17;8;27;933;1;2;3;7.0;3.0;196;AV DE LA GARE;M;;;260
201700002169;17;7;21;2215;3;1;1;1.0;2.0;85;AV DE MONTELIMAR;M;;;260
201700002190;17;7;4;1900;1;1;1;1.0;1.0;220;CHEMIN PIED DE VAUX;M;4437371.0;512729.0;260
201700002215;17;3;7;1740;1;1;1;1.0;3.0;4;BONLIEU;M;4500761.0;501352.0;260
201700002243;17;7;18;1840;1;1;1;1.0;1.0;38;RD 67;M;;;260
201700002247;17;9;9;945;1;1;1;2.0;3.0;38;RD 67;M;;;260
201700002259;17;5;28;930;1;2;6;1.0;1.0;722;;M;4937616.0;332953.0;20
201700002262;17;2;1;750;2;2;3;5.0;6.0;722;1, VILLENEUVE ( RUE DE );M;4937320.0;334343.0;20
201700002265;17;3;28;1815;1;2;1;1.0;3.0;309;26 avenue d EYBENS;M;4515729.0;575680.0;380
201700002266;17;4;19;845;1;2;2;1.0;3.0;158;Rue Pierre Mendes France;M;4515241.0;574828.0;380
201700002267;17;4;20;1750;1;2;1;1.0;2.0;158;Avenue Jean Jaurès;M;4515936.0;574515.0;380
201700002274;17;2;16;845;1;2;1;1.0;1.0;382;2 rue des Brieux;M;4523334.0;569213.0;380
201700002275;17;3;3;1008;1;2;4;1.0;1.0;382;02 rue du Lac;M;4523434.0;567054.0;380
201700002276;17;4;5;1805;1;2;3;1.0;3.0;382;rue casimir brenier;M;4523707.0;568004.0;380
201700002282;17;9;16;1240;1;2;1;1.0;2.0;382;5 rue de rochepleine;M;4524025.0;568282.0;380
201700002288;17;5;31;1438;1;1;1;1.0;3.0;376;route de Berland;M;4543744.0;577648.0;380
201700002295;17;3;10;1650;1;1;1;1.0;7.0;540;Route de Montaud;M;4526395.0;558593.0;380
201700002297;17;4;23;1630;1;2;1;1.0;2.0;540;Route de Montaud;M;4526989.0;561777.0;380
201700002305;17;10;25;1100;1;1;1;1.0;5.0;474;chemin de la digue;M;4521939.0;566905.0;380
201700002313;17;6;10;1035;1;2;3;1.0;3.0;545;RD1075 et Rue de la Croi;M;4504125.0;567184.0;380
201700002316;17;8;17;945;1;2;1;1.0;6.0;545;avenue maréchal leclerc;M;4504841.0;566844.0;380
201700002320;17;10;6;1820;1;1;1;6.0;2.0;187;D8 - Hameau de St Barthé;M;4499569.0;562727.0;380
201700002321;17;10;17;1845;2;1;3;1.0;3.0;545;RD1075 - le poyet;M;4503067.0;566463.0;380
201700002325;17;3;15;1815;1;1;3;1.0;3.0;225;DEPARTEMANTALE 106;M;4512258.0;553062.0;380
201700002328;17;6;2;900;1;1;1;1.0;6.0;548;charpichon;M;4507661.0;553701.0;380
201700002331;17;7;8;945;1;1;1;1.0;6.0;548;D531 Gorges de la Bourne;M;4507485.0;549174.0;380
201700002335;17;1;5;1540;1;1;1;7.0;3.0;212;1, AULNES(RUE DES);M;4963776.0;326990.0;20
201700002340;17;5;10;1236;1;2;1;1.0;7.0;304;;M;4965980.0;337950.0;20
201700002343;17;7;6;1435;1;2;3;1.0;6.0;59;;M;4965907.0;334609.0;20
201700002347;17;9;26;1755;1;2;1;1.0;7.0;212;130, CHAUSSEE BRUNEHAUT;M;4963151.0;328076.0;20
201700002353;17;3;11;1845;3;2;1;1.0;2.0;170;rue de l'industrie;M;4524669.0;566295.0;380
201700002354;17;3;16;1625;1;1;1;1.0;3.0;565;Avenue de Juin 1940;M;4529849.0;562823.0;380
201700002357;17;4;22;1915;1;2;1;1.0;6.0;170;chemin des allées;M;4525781.0;566176.0;380
201700002362;17;8;9;830;1;2;1;1.0;6.0;565;1 av honoré de blazac;M;4529587.0;563772.0;380
201700002366;17;1;11;1435;1;2;3;1.0;3.0;562;Rue général de gaulle;M;4508054.0;577415.0;380
201700002370;17;3;25;1500;1;2;6;3.0;3.0;59;D5 - d112;M;4513542.0;577149.0;380
201700002374;17;5;29;1115;1;1;1;1.0;7.0;402;cd 113;M;4501228.0;576237.0;380
201700002375;17;6;15;2000;2;2;1;1.0;7.0;562;314 avenue maurice thore;M;4508154.0;577016.0;380
201700002376;17;6;21;707;1;1;6;1.0;3.0;68;rond-point deS CARRIÈRES;M;4510225.0;571401.0;380
201700002385;17;9;6;1600;1;1;9;1.0;3.0;562;route de Grenoble;M;4506850.0;576220.0;380
201700002389;17;10;5;1421;1;2;3;1.0;3.0;200;14 rue Jules Ferry;M;4508673.0;574151.0;380
201700002428;17;1;4;1050;1;1;6;1.0;3.0;35;CD 39 - rond point du Li;M;4727634.0;-154796.0;440
201700002433;17;4;27;1010;1;2;6;7.0;3.0;35;rue de la vrière;M;4728193.0;-156002.0;440
201700002435;17;6;2;1010;1;2;6;1.0;2.0;35;Avenue Mendes France;M;4729550.0;-155497.0;440
201700002442;17;3;27;1845;1;1;1;1.0;1.0;110;route nationale 7;M;4558934.0;486093.0;380
201700002455;17;8;25;1627;1;2;1;7.0;3.0;507;route de Crémieu;M;4575179.0;519578.0;380
201700002510;17;7;29;1138;1;1;1;7.0;2.0;328;Les Bruyeres;M;4557162.0;398199.0;420
201700002527;17;4;22;1930;1;2;1;1.0;3.0;211;03 rue de la becque;M;4553373.0;423266.0;420
201700002541;17;2;15;2210;5;2;1;1.0;7.0;168;rue des prairies;M;4542179.0;467374.0;420
201700002548;17;5;24;855;1;2;4;1.0;3.0;168;;M;4541638.0;467484.0;420
201700002567;17;3;27;1400;1;1;1;1.0;3.0;328;Départementale 1201A;M;4564811.0;589163.0;730
201700002573;17;12;13;1410;1;1;6;1.0;3.0;328;RD 991;M;4564278.0;591082.0;730
201700002574;17;1;26;2240;3;1;1;1.0;1.0;243;PR 23+600;M;4559362.0;600620.0;730
201700002579;17;10;6;1444;1;2;8;1.0;1.0;213;route d'Appremont;M;4555362.0;595424.0;730
201700002581;17;11;30;2140;5;2;1;2.0;2.0;64;RD 1006;M;4555185.0;598187.0;730
201700002604;17;8;5;1045;1;1;1;1.0;3.0;34;Route communale du col d;M;4568800.0;658675.0;730
201700002612;17;7;1;1120;1;1;1;8.0;5.0;176;D902;M;4560768.0;684479.0;730
201700002645;17;8;3;1320;1;1;1;1.0;6.0;306;Route départementale 902;M;4509919.0;642894.0;730
201700002647;17;9;21;1600;1;1;1;1.0;3.0;13;lieu dit la saussaz;M;4519686.0;633241.0;730
201700002654;17;5;20;1700;1;2;1;1.0;3.0;157;place sommeiller;M;4519438.0;666000.0;730
201700002656;17;7;5;945;1;1;1;1.0;3.0;23;RD1006;M;4521672.0;675384.0;730
201700002657;17;7;17;1025;1;1;1;1.0;7.0;223;RD106;M;4520488.0;662982.0;730
201700002666;17;7;31;1230;1;2;1;1.0;5.0;80;939 RTE COL DES ARAVIS;M;4590606.0;642742.0;740
201700002671;17;11;1;1605;1;1;1;1.0;1.0;136;2111 route des envers;M;4594005.0;642629.0;740
201700002691;17;9;27;1705;1;2;1;1.0;2.0;143;rue de bellevue;M;4589375.0;678408.0;740
201700002694;17;4;9;800;1;2;3;1.0;3.0;250;321 AV DE LA REPUBLIQUE;M;4605964.0;636854.0;740
201700002706;17;6;17;1830;1;1;1;1.0;2.0;16;CD 145;M;4612151.0;614083.0;740
201700002710;17;12;13;2015;3;1;1;3.0;2.0;31;;M;4610409.0;610504.0;740
201700002714;17;5;13;900;1;2;1;1.0;1.0;220;Route de Moussy;M;4612633.0;624434.0;740
201700002718;17;6;4;1700;1;2;2;1.0;3.0;145;route des curtines;M;4622142.0;629429.0;740
201700002722;17;8;30;1520;1;2;3;8.0;1.0;40;90 route des Alluaz;M;4616820.0;632070.0;740
201700002746;17;5;17;1715;1;1;1;1.0;2.0;154;;M;4640573.0;664881.0;740
201700002751;17;4;14;525;3;1;1;1.0;4.0;307;RD 2089 - SAULZET LE CHA;M;;;630
201700002753;17;6;5;1924;1;2;9;1.0;1.0;263;2 rue de l'école;M;4577984.0;301285.0;630
201700002756;17;3;14;1230;1;2;1;1.0;1.0;263;Rue de l'enclos- RD 774;M;4579003.0;302119.0;630
201700002759;17;4;23;1815;1;1;2;1.0;3.0;254;route des Varennes;M;4581678.0;305618.0;630
201700002760;17;6;5;1750;1;2;1;1.0;2.0;263;D 941 CHEZ VASSON 100 mè;M;4579746.0;299268.0;630
201700002764;17;6;12;1200;1;2;5;1.0;3.0;213;route de Vichy;M;4583911.0;327050.0;630
201700002775;17;2;19;1730;1;1;1;1.0;3.0;85;RD945 voie publique;M;4654545.0;322904.0;30
201700002777;17;6;8;1730;1;1;1;7.0;3.0;121;RD979A, PK11;M;4661650.0;336790.0;30
201700002791;17;6;10;1010;1;2;1;7.0;1.0;300;1 place le Bourbonnais;M;4644648.0;363005.0;30
201700002832;17;1;6;1400;1;1;1;1.0;6.0;101;CD943;;;;30
